12748172	P12270
12748172	P31749
12748172	P01106
12748172	P19957
12748172	P31939
12748172	Q86UG4
11042191	P25098
11042191	P34947
11042191	Q15835
11042191	P00918
11042191	Q86UG4
11042191	P28161
11042191	Q9NYT0
11042191	P46091
11042191	P46092
11042191	P46089
11507089	Q8WV28
11507089	P29597
11507089	P28161
11507089	Q9NYT0
11507089	Q04912
11507089	P42685
11507089	P16234
11507089	P09619
11507089	O60760
11507089	P08263
2498326	P54840
2498326	P13807
2498326	Q96L96
2498326	P17252
2498326	Q8N165
2498326	P01275
2498326	Q86TB3
2498326	Q96QP1
2498326	Q9UIJ5
2498326	P03950
15105428	Q14289
15105428	P22607
15105428	P21802
15105428	P11362
15105428	Q8WU20
15105428	P22455
15105428	P29597
15105428	Q04912
15105428	Q99935
15105428	Q16378
15471854	P01133
15471854	P00533
15471854	P01589
15471854	Q9HCN6
15471854	Q5SW96
15471854	P36575
15471854	Q9BQQ7
15471854	P10523
15471854	P49407
15471854	P32121
12799383	Q05397
12799383	P07492
12799383	P29597
12799383	Q14289
12799383	P46092
12799383	P46089
12799383	P46093
12799383	P46094
12799383	P46095
12799383	P48145
7642520	P29597
7642520	Q04912
7642520	P42685
7642520	Q5BN46
7642520	P24666
7642520	P06213
7642520	P16591
7642520	Q96L96
7642520	Q96QP1
7642520	P31785
2557337	Q9UD71
2557337	Q13522
2557337	P41236
2557337	Q13976
2557337	Q9UJV3
2557337	Q8N165
2557337	Q5BN46
2557337	P67870
2557337	P13807
2557337	P54840
9565595	P14136
9565595	P28161
9565595	O75116
9565595	Q8TCX5
9565595	P08670
9565595	Q9BZE4
9565595	P07478
9565595	Q8IZC4
9565595	O95477
9565595	Q9BX10
2136851	P01308
2136851	Q9NQV6
2136851	P05019
2136851	P29597
2136851	P07478
2136851	Q13976
2136851	P08069
2136851	P01344
2136851	Q5W5X9
2136851	P62158
12748192	P01106
12748192	P46527
12748192	Q9NQV6
12748192	P21583
12748192	P62877
12748192	Q9UBF6
12748192	P49336
12748192	Q93034
12748192	P38936
12748192	P51957
11435426	P15692
11435426	P35968
11435426	P17948
11435426	P01133
11435426	P00533
11435426	P49763
11435426	P29597
11435426	Q13522
11435426	P07478
11435426	P01127
17640867	O60711
17640867	P11274
17640867	<NOUNIPROT>
17640867	P21580
17640867	P46108
17640867	Q13155
17640867	Q9NV58
17640867	O95433
17640867	Q16539
17640867	Q9Y2S7
12107172	P12004
12107172	P30305
12107172	Q13972
12107172	P30307
12107172	Q86UG4
12107172	P06493
12107172	P24941
12107172	O14980
12107172	P49336
12107172	P50750
3013873	P29590
3013873	P07477
3013873	P07478
3013873	P01127
3013873	Q9Y581
3013873	Q9Y5Q6
3013873	P02144
3013873	<NOUNIPROT>
3013873	Q14641
3013873	P06213
7642538	Q15418
7642538	P51812
7642538	Q15349
7642538	P01133
7642538	P28482
7642538	Q9UK32
7642538	P62158
7642538	P62158
7642538	P62158
7642538	P24666
12058027	Q9BZL6
12058027	P01350
12058027	P78504
12058027	Q15139
12058027	Q9Y3A5
12058027	P06307
12058027	P98160
12058027	P51957
12058027	Q13188
12058027	Q13043
12058028	P38936
12058028	Q13155
12058028	Q9NV58
12058028	Q16539
12058028	Q9Y2S7
12058028	O95433
12058028	P46108
12058028	P45983
12058028	P31749
12058028	O15379
11278446	Q13315
11278446	Q99638
11278446	P36575
11278446	O60934
11278446	P55042
11278446	Q13535
11278446	P41236
11278446	P28161
11278446	P51957
11278446	Q13188
9516463	P02686
9516463	P35240
9516463	Q13023
9516463	O14815
9516463	A6NHC0
9516463	P07478
9516463	Q5JQC9
9516463	P01133
9516463	<NOUNIPROT>
9516463	P17677
15161928	P30411
15161928	P46091
15161928	P46092
15161928	P46089
15161928	P46093
15161928	P46094
15161928	P46095
15161928	P48145
15161928	P48146
15161928	P49682
17553808	O00429
17553808	P41236
17553808	P28161
17553808	P08574
17553808	P07478
17553808	P29622
17553808	P36952
17553808	P35237
17553808	P50452
17553808	P50453
11390389	O15162
11390389	P00519
11390389	P55157
11390389	P14679
11390389	P13727
11390389	P02686
11390389	Q86UG4
11390389	Q9NRQ2
11390389	P11274
11390389	Q9NQV6
10702263	P01375
10702263	Q86UG4
10702263	P19438
10702263	P28482
10702263	P20333
10702263	P45983
10702263	Q9Y3A5
10702263	Q13164
10702263	Q7Z4W2
10702263	Q12933
11744698	P29474
11744698	P31749
11744698	P19957
11744698	P12931
11744698	P29475
11744698	P00918
11744698	P45983
11744698	P35228
11744698	P04839
11744698	P29597
8440735	P62753
8440735	P01133
8440735	Q9Y3A5
8440735	Q9NPC4
8440735	Q9UPN4
8440735	P01100
8440735	P08133
8440735	P68133
8440735	P58546
15642694	P01375
15642694	Q15418
15642694	P22301
15642694	P15884
15642694	P20823
15642694	P35680
15642694	P15923
15642694	P36402
15642694	P37275
15642694	P16383
9516479	P00533
9516479	Q02297
9516479	P07949
9516479	P29597
9516479	P28161
9516479	P51957
9516479	Q13188
9516479	Q13043
9516479	O14965
9516479	Q99935
10671552	Q86UG4
10671552	P25054
10671552	Q9Y3A5
10671552	P28161
10671552	P07478
10671552	Q4LE39
10671552	P56645
10671552	O15055
10671552	P35222
10671552	Q9P0T7
10587587	O75030
10587587	P56470
10587587	P11831
10587587	P14210
10587587	P15884
10587587	P15923
10587587	P41236
10587587	P14679
10587587	P20823
10587587	P35680
12707268	P14616
12707268	P05019
12707268	P29597
12707268	P30613
12707268	Q9P104
12707268	P07478
12707268	O14654
12707268	Q8TEW6
12707268	P06213
12707268	<NOUNIPROT>
4367815	Q8TAX7
4367815	P41236
4367815	Q9NNZ6
4367815	P00740
4367815	P04553
4367815	Q13370
4367815	P02768
4367815	P54840
4367815	<NOUNIPROT>
4367815	P04554
11390408	O96017
11390408	Q13315
11390408	Q86UG4
11390408	Q13535
11390408	Q9ULG6
11390408	Q5BN46
11390408	Q92574
11390408	P13645
11390408	Q99988
11390408	Q9Y3A5
10945993	P01133
10945993	P29597
10945993	P51957
10945993	Q13188
10945993	Q13043
10945993	O14965
10945993	O76039
10945993	P25713
10945993	P56645
10945993	O15055
9341175	P27448
9341175	P02686
9341175	Q7Z4W2
9341175	P07478
9341175	P01133
9341175	Q8N6Q3
9341175	Q8N165
9341175	P16671
9341175	P24666
9341175	Q8IWU9
14998989	P35568
14998989	P35237
14998989	Q9BX66
14998989	P60484
14998989	P01375
14998989	P04406
14998989	P45983
14998989	P29597
14998989	P33121
14998989	O60488
15277518	P32856
15277518	Q9BQS2
15277518	Q9UNK0
15277518	P07478
15277518	Q16623
15277518	Q13277
15277518	Q12846
15277518	Q13190
15277518	P62158
15277518	P62158
9058199	P06239
9058199	P29597
9058199	Q04912
9058199	P42685
9058199	P07478
9058199	P07998
9058199	P10153
9058199	P03950
9058199	Q5W5X9
9058199	P01127
7642584	P21730
7642584	P21462
7642584	P25098
7642584	Q9Y3A5
7642584	Q1HG43
7642584	Q15004
7642584	P46091
7642584	P46092
7642584	P46089
7642584	P46093
1648089	P15090
1648089	P05019
1648089	P29597
1648089	Q9P104
1648089	P07478
1648089	O95477
1648089	O14654
1648089	P08069
1648089	P01133
1648089	Q8TEW6
9295322	P32745
9295322	P30872
9295322	P61278
9295322	P35346
9295322	P02786
9295322	P46091
9295322	P46092
9295322	P46089
9295322	P46093
9295322	P46094
8626767	P27361
8626767	P28482
8626767	Q86UG4
8626767	Q02750
8626767	P36507
8626767	Q9Y3A5
8626767	P04049
8626767	P45983
8626767	P29597
8626767	P28161
12189148	Q8N0Y7
12189148	P18669
12189148	Q7Z7K6
12189148	P15259
12189148	P04839
12189148	P13929
12189148	Q99935
12189148	Q16378
12189148	P17643
12189148	P07478
7499230	O15055
7499230	Q8WYJ6
7499230	P07478
7499230	P18754
7499230	Q9ULG6
7499230	P07305
7499230	P56645
7499230	Q02539
7499230	P35367
7499230	P25490
8429024	P62979
8429024	Q9Y3A5
8429024	Q96L96
8429024	P20941
8429024	P00740
8429024	Q86TB3
8429024	Q96QP1
8429024	O00178
8429024	Q1HG43
8429024	<NOUNIPROT>
10837473	P01133
10837473	Q86UG4
10837473	P31749
10837473	P19957
10837473	P10415
10837473	Q9Y3A5
10837473	P28161
10837473	P51957
10837473	Q13188
10837473	Q13043
8621539	Q16659
8621539	P27361
8621539	Q86UG4
8621539	P28482
8621539	P01106
8621539	Q9NRD0
8621539	Q9HAH7
8621539	P28161
8621539	Q7Z4W2
8621539	Q9Y3A5
10702308	O43318
10702308	P45983
10702308	P01375
10702308	Q13233
10702308	Q13163
10702308	P08047
10702308	P07478
10702308	Q02447
10702308	Q96QP1
10702308	<NOUNIPROT>
12084709	Q00536
12084709	Q00535
12084709	P80188
12084709	O94811
12084709	<NOUNIPROT>
12084709	Q9BVK6
12084709	Q9BTE1
12084709	Q9BT76
12084709	P04083
12084709	P29459
9235942	Q86UG4
9235942	P52732
9235942	P01106
9235942	P12004
9235942	P61163
9235942	P56470
9235942	P28161
9235942	P51955
9235942	Q9H981
9235942	O00399
12114513	Q16539
12114513	P45983
12114513	Q8TD08
12114513	P28482
12114513	P04818
12114513	Q00059
12114513	Q6PKX4
12114513	Q9P104
12114513	A6NKC9
12114513	P15884
8824297	P01127
8824297	P29597
8824297	P51957
8824297	Q13188
8824297	Q13043
8824297	O14965
8824297	O76039
8824297	P07478
8824297	P01133
8824297	P16234
9295339	P04637
9295339	P07478
9295339	Q9ULG6
9295339	Q9BQ15
9295339	Q96L96
9295339	P78527
9295339	Q96QP1
9295339	Q9BWG4
9295339	Q9BWW4
9295339	Q86TB3
10702316	Q13541
10702316	P62942
10702316	Q8TF05
10702316	Q8TCT0
10702316	Q9ULG6
10702316	P53041
10702316	Q13542
10702316	Q99558
10702316	O60516
10702316	Q96L96
10559254	Q07866
10559254	O95235
10559254	P28161
10559254	P51957
10559254	Q13188
10559254	Q13043
10559254	O14965
10559254	O76039
10559254	O95477
10559254	Q02241
7499247	P14210
7499247	P04141
7499247	P09603
7499247	P08133
7499247	Q13203
7499247	P29597
7499247	Q9BZE4
7499247	Q14289
7499247	P45984
7499247	Q9BX10
12185072	P00439
12185072	O14965
12185072	Q9UQB9
12185072	P15884
12185072	P07101
12185072	P20823
12185072	P35680
12185072	P15923
12185072	P98073
12185072	P36402
16221682	P42345
16221682	Q6R327
16221682	Q13418
16221682	Q13315
16221682	Q8N122
16221682	P35568
16221682	P29597
16221682	P51957
16221682	Q13188
16221682	Q13043
15537652	Q16539
15537652	P01100
15537652	P27361
15537652	P28482
15537652	P29597
15537652	Q9H4B7
15537652	P42771,Q8N726
15537652	Q9BUF5
15537652	P05019
15537652	Q13509
15611134	O43293
15611134	P53355
15611134	O14974
15611134	Q9UIK4
15611134	P24844
15611134	Q01449
15611134	P51957
15611134	Q13188
15611134	Q13043
15611134	O14965
15705590	Q14289
15705590	P01133
15705590	O14939
15705590	P29597
15705590	Q04912
15705590	Q99935
15705590	Q16378
15705590	P42685
15705590	P05019
15705590	Q16539
1674746	P01133
1674746	P29597
1674746	Q04912
1674746	P42685
1674746	P07478
1674746	P56645
1674746	O15055
1674746	P16591
1674746	Q96L96
1674746	P19397
10644735	P08631
10644735	P41240
10644735	P29597
10644735	P28161
10644735	P16591
10644735	P00738
10644735	O60760
10644735	P24666
10644735	<NOUNIPROT>
10644735	P30613
12105213	Q8IVT5
12105213	P04049
12105213	P00918
12105213	O43772
12105213	Q13085
12105213	P22748
12105213	Q13315
12105213	P35556
12105213	Q9UPI3
12105213	Q9Y3A5
10993906	O75886
10993906	P60568
10993906	P00533
10993906	P01133
10993906	Q92783
10993906	P08700
10993906	P09619
10993906	P29597
10993906	P01588
10993906	P19235
12105215	O75533
12105215	Q12972
12105215	Q86UG4
12105215	P12004
12105215	P24941
12105215	Q15181
12105215	P50391
12105215	Q99459
12105215	P00918
12105215	P06493
10880513	Q06124
10880513	Q14289
10880513	P05231
10880513	P29350
10880513	Q86UG4
10880513	P18031
10880513	P14679
10880513	P42574
10880513	P00519
10880513	P55157
2019585	Q13203
2019585	P07478
2019585	O95757
2019585	Q8N165
2019585	P04150
2019585	P02768
2019585	P06401
2019585	Q14781
2019585	P35326
2019585	Q14696
8063709	P07478
8063709	Q8NFM4
8063709	P20936
8063709	Q96L96
8063709	Q8WYJ6
8063709	P35658
8063709	Q96QP1
8063709	O00178
8063709	Q08828
8063709	Q08462
11104755	P25054
11104755	P49768
11104755	Q12857
11104755	O00712
11104755	Q14938
11104755	P08651
11104755	O15169
11104755	Q9NV58
11104755	P51957
11104755	Q13188
15364936	Q969H0
15364936	P24941
15364936	P49336
15364936	P50750
15364936	P38936
15364936	Q9GZZ9
15364936	P41226
15364936	O14965
15364936	Q9Y3I1
15364936	Q16667
11259409	P45983
11259409	P46108
11259409	Q9Y2S7
11259409	Q16539
11259409	Q13155
11259409	Q9NV58
11259409	O95433
11259409	P05412
11259409	Q86UG4
11259409	P61978
9111058	P15923
9111058	P28482
9111058	P01588
9111058	P15884
9111058	P20823
9111058	P35680
9111058	P36402
9111058	P37275
9111058	P16383
9111058	Q8NEM7
8089108	P04839
8089108	Q9HCN6
8089108	P07478
8089108	P45985
8089108	Q9Y5S8
8089108	Q96PH1
8089108	Q13164
8089108	<NOUNIPROT>
8089108	O00178
8089108	P30626
11443118	P01588
11443118	P08700
11443118	P60568
11443118	P29597
11443118	P28161
11443118	P19235
11443118	Q9H1K0
11443118	P40225
11443118	P21583
11443118	P02751
17681942	P17812
17681942	Q9NRF8
17681942	Q9P104
17681942	P07478
17681942	O14654
17681942	Q8TD08
17681942	Q13085
17681942	O00763
17681942	Q8TEW6
17681942	Q8N165
15637081	O43597
15637081	P28482
15637081	P01133
15637081	P21802
15637081	P29597
15637081	P28161
15637081	P29622
15637081	P36952
15637081	P35237
15637081	Q15424
17114649	Q7Z2K8
17114649	P41236
17114649	Q9Y698
17114649	P07478
17114649	P62158
17114649	P62158
17114649	P62158
17114649	Q9Y2H0
17114649	Q9UEE9
17114649	P42261
10567342	P21926
10567342	Q5BN46
10567342	Q12802
10567342	P01732
10567342	P00918
10567342	Q9Y3A5
10567342	P24588
10567342	Q13023
10567342	Q9NQV6
10567342	Q9NZV5
9278383	P17643
9278383	P15884
9278383	P20823
9278383	P35680
9278383	P15923
9278383	O95477
9278383	P36402
9278383	P37275
9278383	P16383
9278383	Q8NEM7
12063245	P53805
12063245	Q86UG4
12063245	P01106
12063245	P56470
12063245	Q9Y6J0
12063245	P28161
12063245	P53041
12063245	P62158
12063245	P62158
12063245	P00738
8095261	P13569
8095261	Q9HCN6
8095261	P07477
8095261	P07478
8095261	O95477
8095261	Q9BZC7
8095261	Q99758
8095261	P51788
8095261	P51790
8095261	P51793
1400350	Q13522
1400350	P07478
1400350	Q05682
1400350	P47710
1400350	Q8N165
1400350	Q5BN46
1400350	<NOUNIPROT>
1400350	Q99558
1400350	P07305
1400350	P49736
11751923	P01133
11751923	P10912
11751923	P01241
11751923	P01242
11751923	P23458
11751923	O60674
11751923	P52333
11751923	P29597
11751923	P15884
11751923	P20823
16461345	P46459
16461345	Q00536
16461345	Q00535
16461345	Q9BT76
16461345	P51948
16461345	P04083
16461345	P29459
16461345	P30047
16461345	Q96FF9
16461345	P60880
15980066	Q49AN0
15980066	P28482
15980066	P41236
15980066	Q92973
15980066	O00410
15980066	P28161
15980066	Q96P70
15980066	Q9UK97
15980066	Q9NRD0
15980066	Q9NRD1
9111075	Q04912
9111075	P42685
9111075	P07478
9111075	P12018
9111075	P01133
9111075	P00533
9111075	Q9P0T7
9111075	Q8N165
9111075	Q86T13
9111075	Q5BN46
10896934	P12931
10896934	P49336
10896934	P50750
10896934	P51957
10896934	Q13188
10896934	Q13043
10896934	O14965
10896934	P29597
10896934	O76039
10896934	Q14289
16935857	O60343
16935857	P00740
16935857	P52789
16935857	P52790
16935857	P20936
16935857	Q9Y3P9
16935857	P20340
16935857	P19367
16935857	P01106
16935857	Q96DU3
15023990	P25116
15023990	Q8TDS5
15023990	Q8TDU6
15023990	P46091
15023990	P46092
15023990	P46089
15023990	P46093
15023990	P46094
15023990	P46095
15023990	P48145
12226093	Q00535
12226093	Q13319
12226093	O14815
12226093	A6NHC0
12226093	Q49MG5
12226093	P07478
12226093	Q15078
12226093	P56645
12226093	O15055
12226093	P62158
10075741	P12931
10075741	P00533
10075741	P01133
10075741	Q86UG4
10075741	P31025
10075741	P14679
10075741	Q9Y3A5
10075741	P29353
10075741	P29597
10075741	P17643
12730199	P38936
12730199	Q13309
12730199	P24941
12730199	P12004
12730199	Q8TBC4
12730199	P49336
12730199	P50750
12730199	Q9H4B7
12730199	Q9GZZ9
12730199	Q9BUF5
8910387	P11766
8910387	Q16790
8910387	P28332
8910387	Q05923
8910387	P07478
8910387	Q8IWW8
8910387	Q13085
8910387	O00763
8910387	P62158
8910387	P62158
11337501	P28482
11337501	P41236
11337501	P29622
11337501	P36952
11337501	P35237
11337501	P50452
11337501	P50453
11337501	Q14155
11337501	P48594
11337501	Q9BWF3
10075701	P07478
10075701	Q9NNZ6
10075701	Q9UEE9
10075701	Q8WYJ6
10075701	P42574
10075701	P02768
10075701	P04553
10075701	P04554
10075701	P38936
10075701	P14679
9252406	Q13480
9252406	Q7KZF4
9252406	Q9ULW0
9252406	P14210
9252406	Q86UG4
9252406	Q9Y3A5
9252406	P01133
9252406	P35568
9252406	Q06124
9252406	Q6PKX4
8999860	P10636
8999860	P62158
8999860	P62158
8999860	P46020
8999860	P46019
8999860	Q93100
8999860	Q49MG5
8999860	P07478
8999860	Q66K74
8999860	P00533
12524439	Q96B36
12524439	P28161
12524439	P42345
12524439	Q99935
12524439	Q16378
12524439	P15884
12524439	P20823
12524439	P35680
12524439	P15923
12524439	P36402
9360956	P27348
9360956	P35790
9360956	Q9Y3A5
9360956	P11274
9360956	Q9UD71
9360956	Q86UG4
9360956	P20333
9360956	P49336
9360956	P50750
9360956	Q00536
12709437	P22681
12709437	P08700
12709437	P29597
12709437	P13929
12709437	Q04912
12709437	Q99935
12709437	Q16378
12709437	P42685
12709437	Q9BQQ7
12709437	P22314
10893237	P46091
10893237	P46092
10893237	P46093
10893237	P46094
10893237	P46095
10893237	P48145
10893237	P48146
10893237	P49682
10893237	P01178
10893237	P30559
15855168	Q13309
15855168	P24941
15855168	P49336
15855168	P50750
15855168	P28161
15855168	Q13415
15855168	P07478
15855168	P29622
15855168	Q9ULG6
15855168	P35237
10075713	P53350
10075713	P28161
10075713	P51957
10075713	Q13188
10075713	Q13043
10075713	O14965
10075713	O76039
10075713	Q13976
10075713	Q9NYT0
10075713	O60760
12709442	P15884
12709442	O14965
12709442	Q96Q15
12709442	Q9UQB9
12709442	Q15513
12709442	P20823
12709442	P35680
12709442	P15923
12709442	P36402
12709442	P37275
15173187	O60674
15173187	P28482
15173187	P23458
15173187	P35568
15173187	Q9Y4H2
15173187	P60568
15173187	Q05397
15173187	P45983
15173187	P05231
15173187	P01588
10329697	Q99062
10329697	P09919
10329697	P40763
10329697	P08700
10329697	P29597
10329697	P28161
10329697	P19235
10329697	Q7Z4S9
10329697	P04141
10329697	P20936
7499337	P07478
7499337	P56645
7499337	O15055
7499337	P62158
7499337	P62158
7499337	P62158
7499337	Q8N165
7499337	Q13164
7499337	<NOUNIPROT>
7499337	Q9UEE9
15485879	Q96QT4
15485879	P29597
15485879	P12882
15485879	Q9UKX2
15485879	P07478
15485879	Q9Y623
15485879	P13533
15485879	P12883
15485879	P13535
15485879	P35579
2168396	P46019
2168396	P07477
2168396	P07478
2168396	P07101
2168396	Q13976
2168396	O00408
2168396	Q13370
2168396	Q05469
